stock_code,stock_name,report_year,report_quarter,declare_date,act_np,con_np,excess_rate
2517,恺英网络,2017,4,2018-02-28,161347.3022,169746.9315,-0.0495
2517,恺英网络,2018,1,2018-04-26,169956.3975,195767.3646,-0.1318
2517,恺英网络,2018,2,2018-08-27,75600.0,187986.54,-0.5978
2517,恺英网络,2018,4,2018-10-29,64238.28,75600.0,-0.1503
2517,恺英网络,2019,4,2020-01-21,-180000.0,15067.623,-12.9461
2518,科士达,2016,4,2017-02-24,29388.8842,30539.5162,-0.0377
2518,科士达,2017,4,2018-02-28,36992.6369,38655.061,-0.043
2518,科士达,2018,2,2018-08-23,40400.0,47300.0,-0.1459
2518,科士达,2018,3,2018-10-23,33757.2363,41045.4483,-0.1776
2518,科士达,2018,4,2019-02-21,23164.2487,30867.2485,-0.2496
2518,科士达,2019,2,2019-08-20,30573.4527,35419.446,-0.1368
2518,科士达,2019,4,2020-02-28,31965.594,31597.8323,0.0116
2519,银河电子,2016,1,2016-04-22,38847.3846,40767.8,-0.0471
2519,银河电子,2016,3,2016-10-27,37143.3509,41816.04,-0.1117
2519,银河电子,2016,4,2017-02-28,29070.8616,34110.6667,-0.1477
2519,银河电子,2017,2,2017-08-15,28258.6667,31994.2857,-0.1168
2519,银河电子,2017,3,2017-10-20,23997.5,28526.6667,-0.1588
2519,银河电子,2017,4,2018-02-28,19812.3709,26262.391,-0.2456
2519,银河电子,2018,2,2018-08-18,21400.0,23043.0,-0.0713
2519,银河电子,2018,3,2018-10-22,20180.0,21400.0,-0.057
2519,银河电子,2018,4,2019-01-30,-95000.0,19408.4173,-5.8948
2519,银河电子,2019,4,2020-03-20,15275.3878,16095.4146,-0.0509
2520,日发精机,2016,3,2016-08-25,8418.1667,11983.6667,-0.2975
2520,日发精机,2016,4,2017-02-28,4010.58,17279.3979,-0.7679
2520,日发精机,2017,1,2017-04-26,7611.3814,7132.3333,0.0672
2520,日发精机,2017,2,2017-08-25,9346.617,8865.424,0.0543
2520,日发精机,2017,4,2017-10-25,6168.71,9052.25,-0.3185
2520,日发精机,2018,2,2018-08-24,12949.5171,15143.7991,-0.1449
2520,日发精机,2018,4,2019-02-28,17823.63,8571.0,1.0795
2520,日发精机,2019,4,2020-02-29,16548.04,20286.0,-0.1843
2521,齐峰新材,2016,1,2016-03-30,29129.0769,27600.0,0.0554
2521,齐峰新材,2016,3,2016-08-19,17833.3333,21600.0,-0.1744
2521,齐峰新材,2016,4,2016-10-26,16206.35,17833.3333,-0.0912
2521,齐峰新材,2017,1,2017-03-25,20169.2073,21808.0955,-0.0752
2521,齐峰新材,2017,2,2017-08-12,18351.75,21318.0,-0.1391
2521,齐峰新材,2017,4,2018-02-24,16051.1438,18798.061,-0.1461
2521,齐峰新材,2018,1,2018-03-15,22800.0,28600.0,-0.2028
2521,齐峰新材,2019,4,2020-02-28,13271.2248,28197.092,-0.5293
2522,浙江众成,2016,4,2017-02-28,10493.6324,12126.0,-0.1346
2522,浙江众成,2017,4,2018-04-25,6800.3275,7130.4882,-0.0463
2523,天桥起重,2016,3,2016-07-30,12264.5,11614.5,0.056
2523,天桥起重,2016,4,2017-02-28,10720.8442,12700.0,-0.1558
2523,天桥起重,2017,2,2017-08-12,15600.0,17800.0,-0.1236
2523,天桥起重,2017,3,2017-10-17,12700.0,15600.0,-0.1859
2523,天桥起重,2017,4,2018-02-28,11791.109,12700.0,-0.0716
2524,光正集团,2016,4,2017-04-08,484.1886,550.1336,-0.1199
2524,光正集团,2017,4,2018-03-16,541.6389,515.67,0.0504
2524,光正集团,2018,4,2019-03-22,-7482.1134,-7950.06,0.0589
2524,光正集团,2019,4,2020-04-28,7266.5393,8097.48,-0.1026
2526,山东矿机,2019,4,2020-04-17,18951.0721,17917.9555,0.0577
2527,新时达,2016,3,2016-08-02,22523.5564,25733.3333,-0.1247
2527,新时达,2016,4,2017-01-19,17445.0778,19416.936,-0.1016
2527,新时达,2017,2,2017-08-21,20687.9185,19400.0,0.0664
2527,新时达,2017,3,2017-10-25,19437.8498,20687.9185,-0.0604
2527,新时达,2017,4,2018-02-27,14402.6629,19470.0,-0.2603
2527,新时达,2018,2,2018-08-23,13513.7556,16340.76,-0.173
2527,新时达,2018,3,2018-10-23,9741.4167,12809.5,-0.2395
2527,新时达,2018,4,2019-01-31,-23000.0,7500.0,-4.0667
2527,新时达,2019,4,2020-04-30,5359.0455,5050.2569,0.0611
2528,英飞拓,2019,4,2020-04-30,7509.395,8010.3548,-0.0625
2529,海源机械,2016,1,2016-04-27,2026.0,3600.0,-0.4372
2529,海源机械,2016,3,2016-08-24,2076.5,1060.5,0.958
2529,海源机械,2016,4,2016-10-27,1000.0,2101.2,-0.5241
2529,海源机械,2017,1,2017-04-28,4674.4,4255.4286,0.0985
2529,海源机械,2017,2,2017-08-24,5982.6667,4949.6,0.2087
2529,海源机械,2017,3,2017-10-30,4664.1,5706.8333,-0.1827
2529,海源机械,2017,4,2018-02-01,2350.0,3585.0,-0.3445
2529,海源机械,2018,1,2018-04-27,8038.2083,8470.25,-0.051
2529,海源复材,2018,3,2018-10-31,5589.0909,5007.5294,0.1161
2529,海源复材,2018,4,2019-01-31,-13000.0,3941.3333,-4.2984
2529,海源复材,2019,1,2019-04-30,3250.0,10936.0,-0.7028
2530,丰东股份,2016,1,2016-04-26,12476.5423,11452.0637,0.0895
2530,丰东股份,2016,2,2016-08-23,12673.9451,15928.6791,-0.2043
2530,丰东股份,2016,3,2016-10-22,10033.68,11666.4215,-0.14
2530,丰东股份,2016,4,2017-01-17,5415.0,9411.3714,-0.4246
2530,金财互联,2017,2,2017-08-17,25133.7273,28900.1111,-0.1303
2530,金财互联,2017,3,2017-10-25,23892.0,25769.5294,-0.0729
2530,金财互联,2017,4,2018-02-28,22582.0879,24700.6737,-0.0858
2530,金财互联,2018,1,2018-04-23,30623.3333,35333.413,-0.1333
2530,金财互联,2018,2,2018-08-21,29900.0,32110.0,-0.0688
2530,金财互联,2018,4,2018-10-24,30000.0,29886.0,0.0038
2530,金财互联,2019,4,2020-02-03,-35000.0,35631.0,-1.9823
2531,天顺风能,2016,3,2016-10-29,45241.1429,47142.0,-0.0403
2531,天顺风能,2016,4,2017-02-28,40999.5835,44315.0696,-0.0748
2531,天顺风能,2017,2,2017-08-29,54899.0746,60169.03,-0.0876
2531,天顺风能,2017,3,2017-10-30,50949.2857,54712.9206,-0.0688
2531,天顺风能,2017,4,2018-02-28,47218.0992,48902.1083,-0.0344
2531,天顺风能,2018,1,2018-04-28,69187.6019,73251.5448,-0.0555
2531,天顺风能,2018,2,2018-08-24,58957.4681,68092.7593,-0.1342
2531,天顺风能,2018,3,2018-10-23,55307.6924,59474.2178,-0.0701
2531,天顺风能,2018,4,2019-02-27,49036.2523,48842.5066,0.004
2531,天顺风能,2019,2,2019-08-26,73466.7843,69139.6259,0.0626
2531,天顺风能,2019,4,2020-02-29,75287.3742,76062.3135,-0.0102
2532,新界泵业,2016,3,2016-08-30,13718.9412,14750.0,-0.0699
2532,新界泵业,2016,4,2017-02-10,12042.0792,12633.3333,-0.0468
2532,新界泵业,2017,3,2017-10-28,16206.2857,17108.8,-0.0528
2532,新界泵业,2017,4,2018-02-26,14009.7521,15004.6667,-0.0663
2532,新界泵业,2018,1,2018-04-25,16700.0,19268.6667,-0.1333
2532,新界泵业,2018,2,2018-08-29,13594.0,18382.0,-0.2605
2532,新界泵业,2018,4,2018-10-25,11673.87,11200.0,0.0423
2532,新界泵业,2019,4,2020-04-30,13174.6639,14859.7005,-0.1134
2533,金杯电工,2016,4,2016-10-27,18988.01,20836.6504,-0.0887
2533,金杯电工,2017,1,2017-04-21,22581.5385,23914.9786,-0.0558
2533,金杯电工,2017,2,2017-07-27,17100.0,23231.094,-0.2639
2533,金杯电工,2017,4,2018-02-28,12339.5036,17100.0,-0.2784
2534,杭锅股份,2016,4,2016-10-25,20000.0,20497.2339,-0.0243
2534,杭锅股份,2017,2,2017-07-12,33076.0,31048.8571,0.0653
2534,杭锅股份,2017,4,2018-02-27,41064.6444,40900.0,0.004
2535,林州重机,2016,4,2017-02-28,1539.3605,2406.0,-0.3602
2535,林州重机,2018,4,2019-04-26,-14647.2886,3194.0281,-5.5858
2536,西泵股份,2016,4,2017-02-24,10822.1643,10065.4121,0.0752
2536,西泵股份,2017,1,2017-03-28,14949.7143,13979.0325,0.0694
2536,西泵股份,2017,2,2017-07-18,19440.3333,20485.5,-0.051
2536,西泵股份,2017,4,2018-02-23,24155.5262,22136.66,0.0912
2536,西泵股份,2018,3,2018-10-18,26005.7711,28529.112,-0.0884
2536,西泵股份,2018,4,2019-02-26,24454.1083,25202.272,-0.0297
2537,海立美达,2016,1,2016-04-27,25365.1571,29361.7773,-0.1361
2537,海立美达,2016,2,2016-08-18,29377.6338,32769.5682,-0.1035
2537,海立美达,2016,4,2016-10-28,24734.06,26323.75,-0.0604
2537,海立美达,2017,1,2017-04-15,44166.3856,46119.3112,-0.0423
2537,海联金汇,2017,4,2018-02-28,41160.2081,45645.3333,-0.0983
2537,海联金汇,2018,1,2018-04-26,57395.6108,53808.054,0.0667
2537,海联金汇,2018,4,2019-02-25,24836.75,55500.0,-0.5525
2537,海联金汇,2019,4,2019-10-31,-5000.0,55300.0,-1.0904
2538,司尔特,2016,1,2016-04-26,39180.0,43900.0,-0.1075
2538,司尔特,2016,2,2016-08-19,29555.5556,34900.0,-0.1531
2538,司尔特,2016,3,2016-10-28,29839.6135,33687.4856,-0.1142
2538,司尔特,2016,4,2017-02-28,24834.3,26603.3455,-0.0665
2538,司尔特,2017,1,2017-04-19,29297.2174,34417.0,-0.1488
2538,司尔特,2017,2,2017-08-26,25000.0,28500.0,-0.1228
2538,司尔特,2017,4,2017-10-26,21956.11,25000.0,-0.1218
2538,司尔特,2018,2,2018-07-27,26530.0,31050.0,-0.1456
2538,司尔特,2018,3,2018-10-27,30223.6,27500.0,0.099
2538,司尔特,2018,4,2019-01-31,30240.96,27500.0,0.0997
2538,司尔特,2019,2,2019-08-22,34200.0,42700.0,-0.1991
2538,司尔特,2019,4,2020-03-13,23836.86,25713.784,-0.073
2539,云图控股,2016,3,2016-07-16,32064.4561,33848.2051,-0.0527
2539,云图控股,2016,4,2017-02-28,14408.7833,31140.0,-0.5373
2539,云图控股,2017,2,2017-04-28,31186.3636,33997.0588,-0.0827
2539,云图控股,2017,4,2017-10-30,9990.5,11100.0,-0.1
2539,云图控股,2019,4,2020-02-29,21309.933,25500.0,-0.1643
2540,亚太科技,2016,4,2017-02-22,29521.842,30000.0,-0.0159
2540,亚太科技,2017,2,2017-07-14,39652.7273,37472.1111,0.0582
2540,亚太科技,2017,4,2018-02-28,30819.5831,29819.0,0.0336
2540,亚太科技,2018,1,2018-04-24,35000.0,40935.0,-0.145
2540,亚太科技,2018,4,2019-02-23,37855.5939,39115.0,-0.0322
2540,亚太科技,2019,1,2019-04-30,38167.5385,49792.6667,-0.2335
2540,亚太科技,2019,2,2019-08-31,34810.2778,38842.7776,-0.1038
2540,亚太科技,2019,4,2020-02-28,36499.131,34304.297,0.064
2541,鸿路钢构,2016,1,2016-04-29,16426.0,15310.0,0.0729
2541,鸿路钢构,2016,4,2017-02-28,14516.2301,18753.3333,-0.2259
2541,鸿路钢构,2017,1,2017-04-27,23075.8235,25798.7793,-0.1055
2541,鸿路钢构,2017,2,2017-08-25,19381.28,21260.0,-0.0884
2541,鸿路钢构,2017,4,2018-02-28,20559.4733,19303.0,0.0651
2541,鸿路钢构,2018,3,2018-10-27,37249.2222,28947.6667,0.2868
2541,鸿路钢构,2018,4,2019-02-28,41501.6181,38782.0008,0.0701
2541,鸿路钢构,2019,2,2019-08-28,49805.7413,52647.2308,-0.054
2541,鸿路钢构,2019,3,2019-10-22,48247.5907,51899.6034,-0.0704
2541,鸿路钢构,2019,4,2020-02-29,53909.856,48353.6564,0.1149
2542,中化岩土,2016,3,2016-10-25,32787.5556,35977.6,-0.0887
2542,中化岩土,2016,4,2017-02-25,24095.9133,30700.0,-0.2151
2542,中化岩土,2017,1,2017-04-28,46800.0,43700.0,0.0709
2542,中化岩土,2017,2,2017-08-29,63000.0,46800.0,0.3462
2542,中化岩土,2017,4,2017-10-23,29825.76,63000.0,-0.5266
2542,中化岩土,2019,4,2020-02-28,25560.2815,23472.126,0.089
2543,万和电气,2016,3,2016-08-23,36422.069,39600.0,-0.0803
2543,万和电气,2016,4,2017-02-28,41343.4245,36836.6667,0.1223
2543,万和电气,2017,2,2017-08-26,50377.5,53581.9653,-0.0598
2543,万和电气,2017,4,2018-02-28,40569.6422,42868.8,-0.0536
2543,万和电气,2018,4,2019-02-28,50841.2134,51463.5,-0.0121
2543,万和电气,2019,4,2020-02-29,59209.751,74360.0,-0.2037
2544,杰赛科技,2016,2,2016-04-28,19075.0,20582.1429,-0.0732
2544,杰赛科技,2016,4,2016-10-26,12877.08,22895.1818,-0.4376
2544,杰赛科技,2017,1,2017-04-26,19148.3565,20481.41,-0.0651
2544,杰赛科技,2017,2,2017-08-26,23087.9741,19155.336,0.2053
2544,杰赛科技,2017,4,2017-10-27,12773.63,23512.2381,-0.4567
2544,杰赛科技,2018,2,2018-08-24,22277.0556,25414.2,-0.1234
2544,杰赛科技,2018,4,2018-10-26,20172.75,22453.4893,-0.1016
2544,杰赛科技,2019,2,2019-08-20,21703.974,24797.2391,-0.1247
2544,杰赛科技,2019,4,2019-10-26,6201.27,21865.4935,-0.7164
2545,东方铁塔,2016,2,2016-08-02,39735.6667,35407.0,0.1223
2545,东方铁塔,2016,4,2016-10-27,16930.45,31592.0,-0.4641
2545,东方铁塔,2017,1,2017-04-28,15000.0,14100.0,0.0638
2545,东方铁塔,2017,4,2017-10-23,25934.05,15000.0,0.7289
2545,东方铁塔,2018,4,2018-10-24,40201.84,53900.0,-0.2541
2545,东方铁塔,2019,4,2020-02-29,31115.4514,61412.0,-0.4933
2546,新联电子,2016,2,2016-08-20,17410.1862,19355.7677,-0.1005
2546,新联电子,2016,4,2016-10-27,10951.04,17384.2222,-0.3701
2546,新联电子,2017,1,2017-04-27,20851.2274,16600.6137,0.2561
2547,春兴精工,2016,1,2016-04-25,32640.0,35700.0,-0.0857
2547,春兴精工,2016,2,2016-08-10,29768.2667,37333.3333,-0.2026
2547,春兴精工,2016,4,2016-10-11,21739.95,30003.5,-0.2754
2547,春兴精工,2017,1,2017-04-24,36431.2143,29144.9714,0.25
2547,春兴精工,2017,4,2017-10-26,-4903.6,10642.0,-1.4608
2547,春兴精工,2019,4,2020-04-29,2213.3712,2687.0,-0.1763
2548,金新农,2016,4,2016-10-26,17603.09,20726.4207,-0.1507
2548,金新农,2017,2,2017-04-29,25518.4887,28461.2804,-0.1034
2548,金新农,2017,3,2017-10-24,15108.6061,16128.0,-0.0632
2548,金新农,2017,4,2018-01-31,11117.59,15476.4642,-0.2816
2548,金新农,2018,2,2018-08-25,9852.0,8794.25,0.1203
2548,金新农,2018,4,2018-10-30,2000.0,-1299.0,2.5396
2548,金新农,2019,1,2019-03-29,8066.1857,21811.4174,-0.6302
2548,金新农,2019,2,2019-08-02,15000.0,10810.0,0.3876
2548,金新农,2019,4,2020-01-16,17000.0,20600.0,-0.1748
2549,凯美特气,2016,2,2016-04-26,4182.5,7200.0,-0.4191
2549,凯美特气,2016,4,2017-02-11,2009.6122,1200.0,0.6747
2549,凯美特气,2017,1,2017-04-26,6000.0,1400.0,3.2857
2549,凯美特气,2017,2,2017-07-28,6013.0,5436.8,0.106
2549,凯美特气,2017,3,2017-10-26,5200.0,4166.0,0.2482
2549,凯美特气,2017,4,2018-02-28,5314.8655,5200.0,0.0221
2549,凯美特气,2018,4,2019-02-22,9432.6505,10200.0,-0.0752
2549,凯美特气,2019,4,2020-02-29,8998.3902,12076.0,-0.2549
2550,千红制药,2016,3,2016-08-18,29510.6667,32500.0,-0.092
2550,千红制药,2016,4,2017-02-10,22457.0983,29510.6667,-0.239
2550,千红制药,2017,3,2017-10-24,23047.0,25408.0,-0.0929
2550,千红制药,2017,4,2018-02-28,18391.6704,22468.3333,-0.1814
2550,千红制药,2018,4,2018-10-25,23790.64,26600.0,-0.1056
2550,千红制药,2019,2,2019-08-24,25598.0,29514.0,-0.1327
2550,千红制药,2019,4,2020-02-28,27597.1137,25900.0,0.0655
2551,尚荣医疗,2016,2,2016-04-26,20301.2121,22366.6667,-0.0923
2551,尚荣医疗,2016,3,2016-07-26,19816.6667,22752.4326,-0.129
2551,尚荣医疗,2016,4,2016-10-28,19048.44,20400.6667,-0.0663
2551,尚荣医疗,2017,2,2017-08-31,15365.0,13200.0,0.164
2551,尚荣医疗,2017,3,2017-10-31,17352.6667,15365.0,0.1294
2551,尚荣医疗,2017,4,2018-02-27,16665.858,18054.0,-0.0769
2551,尚荣医疗,2018,4,2018-10-30,19267.62,26826.265,-0.2818
2551,尚荣医疗,2019,4,2020-04-25,5975.8853,9836.3198,-0.3925
2552,宝鼎科技,2016,4,2017-04-15,-16684.3305,-15684.3266,-0.0638
2552,宝鼎科技,2017,4,2018-04-26,-13505.8582,1275.549,-11.5883
2553,南方轴承,2016,4,2016-10-22,7174.0,7357.3889,-0.0249
2553,南方轴承,2019,4,2020-03-20,4220.9717,4957.8424,-0.1486
2554,惠博普,2016,1,2016-04-22,26250.0893,24732.75,0.0613
2554,惠博普,2016,3,2016-08-20,28699.5641,31894.6154,-0.1002
2554,惠博普,2016,4,2016-10-27,26646.99,26891.4545,-0.0091
2554,惠博普,2017,2,2017-04-29,36196.4242,38271.6667,-0.0542
2554,惠博普,2017,3,2017-10-24,19448.0,21144.0,-0.0802
2554,惠博普,2017,4,2018-01-31,8794.0213,19499.1088,-0.549
2554,惠博普,2018,3,2018-10-25,2466.6667,1400.0,0.7619
2554,惠博普,2018,4,2019-01-31,-38942.3897,3000.0,-13.9808
2554,惠博普,2019,1,2019-04-27,15000.0,20500.0,-0.2683
2554,惠博普,2019,2,2019-08-26,11300.0,15000.0,-0.2467
2554,惠博普,2019,4,2020-01-11,9500.0,11300.0,-0.1593
2555,三七互娱,2016,2,2016-08-23,110181.7014,116012.8061,-0.0503
2555,三七互娱,2016,4,2016-10-29,105000.0,107087.7077,-0.0195
2555,三七互娱,2017,1,2017-03-15,175924.1229,167324.6954,0.0514
2555,三七互娱,2017,3,2017-10-31,169096.3862,175492.2938,-0.0364
2555,三七互娱,2017,4,2018-02-28,165468.3664,169186.8022,-0.022
2555,三七互娱,2018,1,2018-04-28,203949.8978,213900.4223,-0.0465
2555,三七互娱,2018,2,2018-08-27,175364.5473,198216.8526,-0.1153
2555,三七互娱,2018,4,2019-01-31,115000.0,166909.5333,-0.311
2555,三七互娱,2019,2,2019-08-28,198994.5543,191639.5737,0.0384
2555,三七互娱,2019,3,2019-10-31,208032.5252,198552.1488,0.0477
2555,三七互娱,2019,4,2020-02-29,214389.8875,207258.0151,0.0344
2556,辉隆股份,2016,1,2016-04-22,21000.0,30617.6,-0.3141
2556,辉隆股份,2016,2,2016-08-26,18469.0,21000.0,-0.1205
2556,辉隆股份,2016,4,2016-10-21,17039.34,21049.6,-0.1905
2556,辉隆股份,2017,4,2017-10-26,14364.31,17606.3333,-0.1841
2556,辉隆股份,2018,4,2019-01-26,15028.17,16558.0,-0.0924
2556,辉隆股份,2019,4,2020-02-08,20106.88,23422.0,-0.1415
2557,洽洽食品,2016,4,2016-10-22,40033.6,42194.1379,-0.0512
2557,洽洽食品,2017,2,2017-08-18,33876.1923,37098.0,-0.0868
2557,洽洽食品,2017,4,2018-02-24,31819.1639,32282.7333,-0.0144
2557,洽洽食品,2018,4,2019-02-28,43281.248,40807.9286,0.0606
2557,洽洽食品,2019,3,2019-10-18,54632.7869,52011.5526,0.0504
2557,洽洽食品,2019,4,2020-02-21,60214.8699,55571.1333,0.0836
2558,世纪游轮,2016,4,2016-10-25,101514.66,100900.0,0.0061
2558,巨人网络,2017,4,2017-10-30,125096.83,125980.0,-0.007
2558,巨人网络,2018,4,2019-04-27,107816.6382,120162.5761,-0.1027
2558,巨人网络,2019,4,2020-02-29,83383.3636,113365.276,-0.2645
2559,亚威股份,2016,4,2016-10-22,8828.35,8849.2857,-0.0024
2559,亚威股份,2017,2,2017-08-28,11930.6667,12763.0,-0.0652
2559,亚威股份,2017,4,2018-02-28,9552.8647,11930.6667,-0.1993
2559,亚威股份,2018,3,2018-10-30,12978.1765,13967.0,-0.0708
2559,亚威股份,2018,4,2019-02-28,10733.7368,13275.0,-0.1914
2559,亚威股份,2019,1,2019-04-23,14012.4,16208.0,-0.1355
2559,亚威股份,2019,2,2019-08-08,12200.0,13100.0,-0.0687
2559,亚威股份,2019,4,2020-02-27,10299.4951,12247.906,-0.1591
2560,通达股份,2016,1,2016-04-27,9151.0666,9756.984,-0.0621
2560,通达股份,2016,2,2016-07-14,10274.2171,9095.9927,0.1295
2560,通达股份,2016,3,2016-10-14,9162.5,9781.25,-0.0633
2560,通达股份,2016,4,2017-02-28,8357.9431,8900.0,-0.0609
2560,通达股份,2017,4,2017-10-26,3347.49,12874.241,-0.74
2560,通达股份,2018,4,2019-04-23,-1155.5817,342.6805,-4.3722
2561,徐家汇,2016,4,2017-02-21,24146.8451,25500.0,-0.0531
2562,兄弟科技,2016,1,2016-03-15,16239.6786,19369.4892,-0.1616
2562,兄弟科技,2016,2,2016-04-20,14703.1727,16909.518,-0.1305
2562,兄弟科技,2016,3,2016-08-23,16750.0,13513.5971,0.2395
2562,兄弟科技,2016,4,2016-10-11,14804.01,17833.3333,-0.1699
2562,兄弟科技,2017,1,2017-04-26,35604.8387,33900.0,0.0503
2562,兄弟科技,2017,3,2017-10-25,46096.4164,42405.8867,0.087
2562,兄弟科技,2017,4,2018-01-29,45270.44,45456.3597,-0.0041
2562,兄弟科技,2018,1,2018-04-28,50176.0,66125.5,-0.2412
2562,兄弟科技,2018,2,2018-08-25,25347.6667,35600.0,-0.288
2562,兄弟科技,2018,3,2018-10-30,12186.0,25347.6667,-0.5192
2562,兄弟科技,2018,4,2019-02-28,2165.698,11300.0,-0.8083
2562,兄弟科技,2019,1,2019-04-29,12439.8698,10410.7907,0.1949
2562,兄弟科技,2019,2,2019-08-30,15117.0,10980.3915,0.3767
2562,兄弟科技,2019,4,2019-10-24,5236.15,15117.0,-0.6536
2563,森马服饰,2016,4,2017-02-28,142728.2982,161419.628,-0.1158
2563,森马服饰,2017,3,2017-10-31,137696.6471,156439.1831,-0.1198
2563,森马服饰,2017,4,2018-02-28,111798.9016,117745.7368,-0.0505
2563,森马服饰,2018,4,2019-02-28,169256.1695,155156.3612,0.0909
2563,森马服饰,2019,4,2020-02-29,154588.0935,180906.2035,-0.1455
2564,天沃科技,2016,2,2016-08-25,1633.3333,8100.0,-0.7984
2564,天沃科技,2016,4,2016-10-29,-6000.0,1633.3333,-4.6735
2564,天沃科技,2017,1,2017-03-01,36670.5598,33613.8655,0.0909
2564,天沃科技,2017,3,2017-10-30,34340.4638,38541.72,-0.109
2564,天沃科技,2017,4,2018-01-30,25000.0,33383.88,-0.2511
2564,天沃科技,2018,4,2018-10-31,25000.0,29986.0,-0.1663
2564,天沃科技,2019,4,2020-04-14,4239.1861,4491.0,-0.0561
2565,顺灏股份,2016,1,2016-04-22,21170.5532,23025.4545,-0.0806
2565,顺灏股份,2016,2,2016-08-26,16205.6667,17417.0,-0.0695
2565,顺灏股份,2016,4,2016-10-26,14347.58,16811.3333,-0.1466
2565,顺灏股份,2017,2,2017-04-20,14600.0,16180.965,-0.0977
2565,顺灏股份,2017,4,2018-02-28,11246.43,10312.02,0.0906
2565,顺灏股份,2018,1,2018-04-27,14160.0,16000.0,-0.115
2565,顺灏股份,2018,4,2018-10-23,12382.88,13472.988,-0.0809
2565,顺灏股份,2019,4,2020-02-29,-19625.8437,-16962.511,-0.157
2566,益盛药业,2016,1,2016-04-27,13600.0,9600.0,0.4167
2567,唐人神,2016,1,2016-04-29,25157.3024,29944.8747,-0.1599
2567,唐人神,2016,2,2016-08-24,23165.1818,25396.5333,-0.0879
2567,唐人神,2016,4,2016-10-26,20449.53,22404.0741,-0.0872
2567,唐人神,2017,3,2017-10-26,33239.3913,35079.0862,-0.0524
2567,唐人神,2017,4,2018-02-28,31084.2665,32359.7338,-0.0394
2567,唐人神,2018,1,2018-04-21,37849.5,40430.9088,-0.0638
2567,唐人神,2018,2,2018-08-25,27884.4854,40155.398,-0.3056
2567,唐人神,2018,3,2018-10-30,21834.8571,24543.6,-0.1104
2567,唐人神,2018,4,2019-02-28,13636.1728,20234.2769,-0.3261
2567,唐人神,2019,1,2019-03-30,50603.5789,47668.6015,0.0616
2567,唐人神,2019,4,2020-02-28,20166.6131,42070.6016,-0.5206
2568,百润股份,2016,1,2016-03-17,46894.6667,74540.0,-0.3709
2568,百润股份,2016,2,2016-04-28,39414.0541,47983.5294,-0.1786
2568,百润股份,2016,3,2016-08-02,13872.0,16913.3333,-0.1798
2568,百润股份,2016,4,2017-02-25,-14198.2988,-9000.0,-0.5776
2568,百润股份,2017,1,2017-03-31,33795.0,23963.3333,0.4103
2568,百润股份,2017,2,2017-04-26,32941.2,25859.0,0.2739
2568,百润股份,2017,4,2018-02-28,18264.5282,22336.0,-0.1823
2568,百润股份,2018,2,2018-08-22,21438.4,23064.0,-0.0705
2568,百润股份,2018,4,2019-01-31,12383.8258,23700.0,-0.4775
2568,百润股份,2019,1,2019-03-30,23654.1169,21335.9338,0.1087
2568,百润股份,2019,2,2019-07-25,27088.6667,25597.0878,0.0583
2568,百润股份,2019,3,2019-10-28,30576.2963,28885.416,0.0585
2569,步森股份,2016,4,2017-04-13,659.9561,533.9962,0.2359
2569,步森股份,2017,4,2018-04-23,-3380.7028,-3662.2657,0.0769
2569,步森股份,2018,4,2019-04-29,-19282.2171,-16174.2718,-0.1922
2570,贝因美,2016,2,2016-04-30,16499.76,10314.3429,0.5997
2570,贝因美,2016,3,2016-10-15,377.72,-243.9333,2.5485
2570,贝因美,2016,4,2016-10-29,-38000.0,-4227.904,-7.9879
2570,贝因美,2017,2,2017-07-15,15972.6667,18972.2727,-0.1581
